,Unnamed: 0.1,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,Opposing Odds,TEAM_NAME,GAME_DATE,Model Win Prob,WL,Difference,Profit
1535,1590,1590,2024-02-12,Houston Rockets vs New York Knicks,draftkings,Houston Rockets,154,0.3937007874015748,-185,Houston Rockets,2024-02-12,0.58508456,1,0.19138377259842515,154.0
485,501,501,2023-11-28,Cleveland Cavaliers vs Atlanta Hawks,draftkings,Cleveland Cavaliers,-205,0.6721311475409836,170,Cleveland Cavaliers,2023-11-28,0.4809791,1,-0.19115204754098358,-100.0
808,838,838,2023-12-23,Los Angeles Clippers vs Boston Celtics,draftkings,Boston Celtics,-120,0.5454545454545454,100,Boston Celtics,2023-12-23,0.7364516,1,0.19099705454545457,83.33333333333333
1954,2024,2024,2024-03-17,Los Angeles Clippers vs Atlanta Hawks,draftkings,Atlanta Hawks,360,0.217391304347826,-470,Atlanta Hawks,2024-03-17,0.4081374,1,0.19074609565217399,360.0
107,111,111,2023-11-01,Toronto Raptors vs Milwaukee Bucks,draftkings,Toronto Raptors,170,0.3703703703703703,-205,Toronto Raptors,2023-11-01,0.5610465,1,0.1906761296296297,170.0
1569,1625,1625,2024-02-14,Memphis Grizzlies vs Houston Rockets,draftkings,Memphis Grizzlies,130,0.4347826086956521,-155,Memphis Grizzlies,2024-02-14,0.24410824,1,-0.1906743686956521,-100.0
977,1012,1012,2024-01-03,Sacramento Kings vs Orlando Magic,draftkings,Orlando Magic,164,0.3787878787878788,-198,Orlando Magic,2024-01-03,0.56944394,0,0.1906560612121212,-100.0
1074,1113,1113,2024-01-10,Los Angeles Clippers vs Toronto Raptors,draftkings,Toronto Raptors,350,0.2222222222222222,-455,Toronto Raptors,2024-01-10,0.4120489,0,0.18982667777777779,-100.0
1178,1222,1222,2024-01-18,Utah Jazz vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-148,0.5967741935483871,124,Oklahoma City Thunder,2024-01-18,0.7865748,1,0.1898006064516129,67.56756756756756
1951,2021,2021,2024-03-17,Orlando Magic vs Toronto Raptors,draftkings,Toronto Raptors,550,0.1538461538461538,-800,Toronto Raptors,2024-03-17,0.34360376,0,0.18975760615384618,-100.0
586,605,605,2023-12-06,Houston Rockets vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-135,0.574468085106383,114,Oklahoma City Thunder,2023-12-06,0.7640928,0,0.18962471489361699,-100.0
88,91,91,2023-10-30,Memphis Grizzlies vs Dallas Mavericks,draftkings,Memphis Grizzlies,120,0.4545454545454545,-142,Memphis Grizzlies,2023-10-30,0.2649772,0,-0.18956825454545445,70.4225352112676
1702,1763,1763,2024-02-29,Brooklyn Nets vs Atlanta Hawks,draftkings,Brooklyn Nets,-125,0.5555555555555556,105,Brooklyn Nets,2024-02-29,0.36602545,1,-0.1895301055555556,-100.0
1667,1727,1727,2024-02-27,Cleveland Cavaliers vs Dallas Mavericks,draftkings,Dallas Mavericks,150,0.4,-180,Dallas Mavericks,2024-02-27,0.5891191,0,0.18911909999999998,-100.0
238,245,245,2023-11-10,Houston Rockets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,110,0.4761904761904761,-130,New Orleans Pelicans,2023-11-10,0.2870794,0,-0.18911107619047612,76.92307692307692
1146,1187,1187,2024-01-15,Brooklyn Nets vs Miami Heat,draftkings,Miami Heat,114,0.4672897196261682,-135,Miami Heat,2024-01-15,0.6562369,1,0.1889471803738318,114.0
1660,1720,1720,2024-02-26,Memphis Grizzlies vs Brooklyn Nets,draftkings,Brooklyn Nets,-125,0.5555555555555556,105,Brooklyn Nets,2024-02-26,0.36664775,1,-0.18890780555555559,-100.0
248,256,256,2023-11-11,Orlando Magic vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-162,0.6183206106870229,136,Milwaukee Bucks,2023-11-11,0.42949852,0,-0.18882209068702294,136.0
1101,1141,1141,2024-01-12,Utah Jazz vs Toronto Raptors,draftkings,Utah Jazz,-135,0.574468085106383,114,Utah Jazz,2024-01-12,0.38611192,1,-0.18835616510638303,-100.0
1821,1886,1886,2024-03-08,Memphis Grizzlies vs Atlanta Hawks,draftkings,Atlanta Hawks,-148,0.5967741935483871,124,Atlanta Hawks,2024-03-08,0.40854466,1,-0.18822953354838712,-100.0
2191,2270,2270,2024-04-03,Minnesota Timberwolves vs Toronto Raptors,draftkings,Minnesota Timberwolves,-1350,0.9310344827586208,800,Minnesota Timberwolves,2024-04-03,0.74354947,1,-0.18748501275862073,-100.0
1442,1495,1495,2024-02-05,New Orleans Pelicans vs Toronto Raptors,draftkings,Toronto Raptors,470,0.175438596491228,-650,Toronto Raptors,2024-02-05,0.36288804,0,0.18744944350877202,-100.0
1487,1541,1541,2024-02-08,Los Angeles Lakers vs Denver Nuggets,draftkings,Los Angeles Lakers,140,0.4166666666666667,-162,Los Angeles Lakers,2024-02-08,0.6039023,0,0.18723563333333332,-100.0
401,413,413,2023-11-22,Charlotte Hornets vs Washington Wizards,draftkings,Washington Wizards,150,0.4,-180,Washington Wizards,2023-11-22,0.21281925,0,-0.18718075000000003,55.55555555555556
426,439,439,2023-11-22,Los Angeles Lakers vs Dallas Mavericks,draftkings,Los Angeles Lakers,105,0.4878048780487805,-125,Los Angeles Lakers,2023-11-22,0.67457247,0,0.1867675919512195,-100.0
944,978,978,2024-01-02,Philadelphia 76ers vs Chicago Bulls,draftkings,Chicago Bulls,410,0.196078431372549,-550,Chicago Bulls,2024-01-02,0.3826706,0,0.18659216862745104,-100.0
2339,2423,2423,2024-04-12,Portland Trail Blazers vs Houston Rockets,draftkings,Portland Trail Blazers,160,0.3846153846153846,-192,Portland Trail Blazers,2024-04-12,0.19813338,0,-0.18648200461538458,52.083333333333336
634,657,657,2023-12-11,Milwaukee Bucks vs Chicago Bulls,draftkings,Milwaukee Bucks,-550,0.8461538461538461,410,Milwaukee Bucks,2023-12-11,0.6597295,1,-0.18642434615384618,-100.0
2225,2305,2305,2024-04-05,Dallas Mavericks vs Golden State Warriors,draftkings,Golden State Warriors,170,0.3703703703703703,-205,Golden State Warriors,2024-04-05,0.5566071,0,0.18623672962962973,-100.0
474,489,489,2023-11-27,Detroit Pistons vs Washington Wizards,draftkings,Washington Wizards,140,0.4166666666666667,-166,Washington Wizards,2023-11-27,0.23099786,1,-0.18566880666666669,-100.0
1104,1144,1144,2024-01-13,Boston Celtics vs Houston Rockets,draftkings,Boston Celtics,-1200,0.9230769230769232,750,Boston Celtics,2024-01-13,0.73744166,1,-0.18563526307692324,-100.0
883,915,915,2023-12-28,Portland Trail Blazers vs San Antonio Spurs,draftkings,San Antonio Spurs,154,0.3937007874015748,-185,San Antonio Spurs,2023-12-28,0.20822425,1,-0.18547653740157483,-100.0
2354,2439,2439,2024-04-14,Miami Heat vs Toronto Raptors,draftkings,Toronto Raptors,850,0.1052631578947368,-1450,Toronto Raptors,2024-04-14,0.29047358,0,0.18521042210526323,-100.0
1839,1905,1905,2024-03-09,Denver Nuggets vs Utah Jazz,draftkings,Utah Jazz,490,0.1694915254237288,-675,Utah Jazz,2024-03-09,0.3546615,0,0.1851699745762712,-100.0
2150,2228,2228,2024-04-01,Indiana Pacers vs Brooklyn Nets,draftkings,Brooklyn Nets,490,0.1694915254237288,-675,Brooklyn Nets,2024-04-01,0.35453027,0,0.18503874457627117,-100.0
906,939,939,2023-12-30,Utah Jazz vs Miami Heat,draftkings,Utah Jazz,100,0.5,-120,Utah Jazz,2023-12-30,0.3151766,1,-0.18482340000000003,-100.0
1574,1630,1630,2024-02-14,Denver Nuggets vs Sacramento Kings,draftkings,Denver Nuggets,-245,0.7101449275362319,200,Denver Nuggets,2024-02-14,0.5256891,0,-0.1844558275362319,200.0
974,1009,1009,2024-01-03,Phoenix Suns vs Los Angeles Clippers,draftkings,Phoenix Suns,124,0.4464285714285714,-148,Phoenix Suns,2024-01-03,0.6303459,0,0.18391732857142862,-100.0
1015,1051,1051,2024-01-06,Philadelphia 76ers vs Utah Jazz,draftkings,Utah Jazz,525,0.16,-750,Utah Jazz,2024-01-06,0.3432942,1,0.1832942,525.0
2241,2323,2323,2024-04-07,Indiana Pacers vs Miami Heat,draftkings,Miami Heat,105,0.4878048780487805,-125,Miami Heat,2024-04-07,0.67104965,0,0.18324477195121958,-100.0
669,694,694,2023-12-13,Phoenix Suns vs Brooklyn Nets,draftkings,Brooklyn Nets,136,0.423728813559322,-162,Brooklyn Nets,2023-12-13,0.6065737,1,0.18284488644067798,136.0
1195,1239,1239,2024-01-19,Portland Trail Blazers vs Indiana Pacers,draftkings,Portland Trail Blazers,170,0.3703703703703703,-205,Portland Trail Blazers,2024-01-19,0.18808647,1,-0.1822839003703703,-100.0
2287,2370,2370,2024-04-09,Portland Trail Blazers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-800,0.8888888888888888,550,New Orleans Pelicans,2024-04-09,0.7066636,1,-0.1822252888888889,-100.0
1680,1740,1740,2024-02-27,Minnesota Timberwolves vs San Antonio Spurs,draftkings,Minnesota Timberwolves,-1050,0.9130434782608696,675,Minnesota Timberwolves,2024-02-27,0.7308923,1,-0.18215117826086957,-100.0
1290,1337,1337,2024-01-26,Memphis Grizzlies vs Orlando Magic,draftkings,Orlando Magic,-205,0.6721311475409836,170,Orlando Magic,2024-01-26,0.48998284,0,-0.1821483075409836,170.0
484,500,500,2023-11-28,Cleveland Cavaliers vs Atlanta Hawks,draftkings,Atlanta Hawks,170,0.3703703703703703,-205,Atlanta Hawks,2023-11-28,0.5524769,0,0.18210652962962975,-100.0
1560,1616,1616,2024-02-14,Orlando Magic vs New York Knicks,draftkings,New York Knicks,124,0.4464285714285714,-148,New York Knicks,2024-02-14,0.6284919,0,0.1820633285714286,-100.0
1627,1686,1686,2024-02-23,Los Angeles Lakers vs San Antonio Spurs,draftkings,Los Angeles Lakers,-425,0.8095238095238095,330,Los Angeles Lakers,2024-02-23,0.6274961,1,-0.18202770952380953,-100.0
2192,2271,2271,2024-04-03,Minnesota Timberwolves vs Toronto Raptors,draftkings,Toronto Raptors,800,0.1111111111111111,-1350,Toronto Raptors,2024-04-03,0.2931108,0,0.1819996888888889,-100.0
482,498,498,2023-11-28,Miami Heat vs Milwaukee Bucks,draftkings,Miami Heat,130,0.4347826086956521,-155,Miami Heat,2023-11-28,0.61675763,0,0.18197502130434784,-100.0
730,757,757,2023-12-17,Portland Trail Blazers vs Golden State Warriors,draftkings,Portland Trail Blazers,154,0.3937007874015748,-185,Portland Trail Blazers,2023-12-17,0.21187335,0,-0.18182743740157484,54.054054054054056
1052,1090,1090,2024-01-09,Dallas Mavericks vs Memphis Grizzlies,draftkings,Dallas Mavericks,-380,0.7916666666666666,300,Dallas Mavericks,2024-01-09,0.6100958,0,-0.18157086666666666,300.0
219,226,226,2023-11-08,Memphis Grizzlies vs Miami Heat,draftkings,Memphis Grizzlies,114,0.4672897196261682,-135,Memphis Grizzlies,2023-11-08,0.28578576,0,-0.18150395962616822,74.07407407407408
1419,1470,1470,2024-02-04,Boston Celtics vs Memphis Grizzlies,draftkings,Boston Celtics,-1450,0.935483870967742,850,Boston Celtics,2024-02-04,0.75410455,1,-0.181379320967742,-100.0
1501,1555,1555,2024-02-10,Dallas Mavericks vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-135,0.574468085106383,114,Oklahoma City Thunder,2024-02-10,0.7552768,0,0.18080871489361694,-100.0
556,575,575,2023-12-02,Phoenix Suns vs Memphis Grizzlies,draftkings,Phoenix Suns,-455,0.8198198198198198,350,Phoenix Suns,2023-12-02,0.63924235,1,-0.1805774698198198,-100.0
2369,2455,2455,2024-04-14,Minnesota Timberwolves vs Phoenix Suns,draftkings,Phoenix Suns,110,0.4761904761904761,-130,Phoenix Suns,2024-04-14,0.6567621,1,0.1805716238095239,110.0
1943,2013,2013,2024-03-17,Milwaukee Bucks vs Phoenix Suns,draftkings,Phoenix Suns,110,0.4761904761904761,-130,Phoenix Suns,2024-03-17,0.6564208,0,0.18023032380952392,-100.0
1111,1151,1151,2024-01-13,Memphis Grizzlies vs New York Knicks,draftkings,New York Knicks,-325,0.7647058823529411,260,New York Knicks,2024-01-13,0.5847433,1,-0.17996258235294116,-100.0
420,433,433,2023-11-22,New Orleans Pelicans vs Sacramento Kings,draftkings,Sacramento Kings,-125,0.5555555555555556,105,Sacramento Kings,2023-11-22,0.3757489,0,-0.17980665555555558,105.0
2175,2253,2253,2024-04-02,Denver Nuggets vs San Antonio Spurs,draftkings,San Antonio Spurs,900,0.1,-1600,San Antonio Spurs,2024-04-02,0.27965012,0,0.17965012,-100.0
699,725,725,2023-12-15,Memphis Grizzlies vs Houston Rockets,draftkings,Memphis Grizzlies,140,0.4166666666666667,-166,Memphis Grizzlies,2023-12-15,0.23719847,0,-0.1794681966666667,60.24096385542169
1326,1374,1374,2024-01-29,Cleveland Cavaliers vs Los Angeles Clippers,draftkings,Cleveland Cavaliers,120,0.4545454545454545,-142,Cleveland Cavaliers,2024-01-29,0.6334305,1,0.17888504545454553,120.0
1193,1237,1237,2024-01-19,New Orleans Pelicans vs Phoenix Suns,draftkings,Phoenix Suns,114,0.4672897196261682,-130,Phoenix Suns,2024-01-19,0.6461402,1,0.17885048037383183,114.0
308,318,318,2023-11-15,Philadelphia 76ers vs Boston Celtics,draftkings,Boston Celtics,-162,0.6183206106870229,136,Boston Celtics,2023-11-15,0.7970427,1,0.17872208931297706,61.72839506172839
171,176,176,2023-11-05,Cleveland Cavaliers vs Golden State Warriors,draftkings,Cleveland Cavaliers,-118,0.5412844036697247,-102,Cleveland Cavaliers,2023-11-05,0.36256686,1,-0.17871754366972475,-100.0
1922,1992,1992,2024-03-15,Utah Jazz vs Atlanta Hawks,draftkings,Atlanta Hawks,-135,0.574468085106383,114,Atlanta Hawks,2024-03-15,0.39605233,0,-0.17841575510638302,114.0
2340,2425,2425,2024-04-12,Los Angeles Clippers vs Utah Jazz,draftkings,Utah Jazz,650,0.1333333333333333,-1000,Utah Jazz,2024-04-12,0.3109871,1,0.1776537666666667,650.0
135,140,140,2023-11-02,Phoenix Suns vs San Antonio Spurs,draftkings,Phoenix Suns,-340,0.7727272727272727,270,Phoenix Suns,2023-11-02,0.5951121,0,-0.17761517272727267,270.0
447,461,461,2023-11-25,Oklahoma City Thunder vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-120,0.5454545454545454,100,Philadelphia 76ers,2023-11-25,0.72302794,1,0.17757339454545462,83.33333333333333
2093,2169,2169,2024-03-27,Memphis Grizzlies vs Los Angeles Lakers,draftkings,Memphis Grizzlies,140,0.4166666666666667,-166,Memphis Grizzlies,2024-03-27,0.23925053,0,-0.1774161366666667,60.24096385542169
2222,2302,2302,2024-04-05,New Orleans Pelicans vs San Antonio Spurs,draftkings,New Orleans Pelicans,-750,0.8823529411764706,525,New Orleans Pelicans,2024-04-05,0.704973,0,-0.1773799411764706,525.0
2358,2443,2443,2024-04-14,Oklahoma City Thunder vs Dallas Mavericks,draftkings,Oklahoma City Thunder,-1800,0.9473684210526316,1000,Oklahoma City Thunder,2024-04-14,0.7700596,1,-0.17730882105263168,-100.0
1064,1102,1102,2024-01-10,Atlanta Hawks vs Philadelphia 76ers,draftkings,Atlanta Hawks,-142,0.5867768595041323,120,Atlanta Hawks,2024-01-10,0.40964705,1,-0.17712980950413226,-100.0
1157,1199,1199,2024-01-17,Detroit Pistons vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-675,0.8709677419354839,490,Minnesota Timberwolves,2024-01-17,0.69442016,1,-0.17654758193548392,-100.0
222,229,229,2023-11-08,Dallas Mavericks vs Toronto Raptors,draftkings,Toronto Raptors,180,0.3571428571428571,-218,Toronto Raptors,2023-11-08,0.53354764,1,0.1764047828571429,180.0
81,84,84,2023-10-30,Indiana Pacers vs Chicago Bulls,draftkings,Chicago Bulls,140,0.4166666666666667,-166,Chicago Bulls,2023-10-30,0.24058029,1,-0.17608637666666668,-100.0
1801,1866,1866,2024-03-07,Indiana Pacers vs Minnesota Timberwolves,draftkings,Indiana Pacers,-120,0.5454545454545454,100,Indiana Pacers,2024-03-07,0.36951834,0,-0.1759362054545454,100.0
60,62,62,2023-10-28,Toronto Raptors vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-175,0.6363636363636364,145,Philadelphia 76ers,2023-10-28,0.4604897,1,-0.17587393636363635,-100.0
1731,1793,1793,2024-03-02,Brooklyn Nets vs Atlanta Hawks,draftkings,Brooklyn Nets,-122,0.5495495495495496,102,Brooklyn Nets,2024-03-02,0.3738762,1,-0.1756733495495496,-100.0
1441,1494,1494,2024-02-05,New Orleans Pelicans vs Toronto Raptors,draftkings,New Orleans Pelicans,-650,0.8666666666666667,470,New Orleans Pelicans,2024-02-05,0.69104075,1,-0.17562591666666671,-100.0
203,209,209,2023-11-08,Charlotte Hornets vs Washington Wizards,draftkings,Washington Wizards,124,0.4464285714285714,-148,Washington Wizards,2023-11-08,0.2714441,1,-0.17498447142857138,-100.0
2094,2170,2170,2024-03-27,Utah Jazz vs San Antonio Spurs,draftkings,San Antonio Spurs,124,0.4464285714285714,-148,San Antonio Spurs,2024-03-27,0.27151203,1,-0.17491654142857138,-100.0
243,250,250,2023-11-10,Dallas Mavericks vs Los Angeles Clippers,draftkings,Dallas Mavericks,-122,0.5495495495495496,102,Dallas Mavericks,2023-11-10,0.72423124,1,0.17468169045045046,81.9672131147541
2060,2134,2134,2024-03-25,Utah Jazz vs Dallas Mavericks,draftkings,Dallas Mavericks,-345,0.7752808988764045,275,Dallas Mavericks,2024-03-25,0.6007142,1,-0.17456669887640452,-100.0
825,856,856,2023-12-23,Dallas Mavericks vs San Antonio Spurs,draftkings,Dallas Mavericks,-278,0.7354497354497355,225,Dallas Mavericks,2023-12-23,0.56103987,1,-0.17440986544973547,-100.0
578,597,597,2023-12-06,Atlanta Hawks vs Brooklyn Nets,draftkings,Brooklyn Nets,142,0.4132231404958678,-170,Brooklyn Nets,2023-12-06,0.5876297,1,0.17440655950413225,142.0
1409,1460,1460,2024-02-03,San Antonio Spurs vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-440,0.8148148148148148,340,Cleveland Cavaliers,2024-02-03,0.6404816,1,-0.17433321481481479,-100.0
224,231,231,2023-11-08,Denver Nuggets vs Golden State Warriors,draftkings,Golden State Warriors,140,0.4166666666666667,-166,Golden State Warriors,2023-11-08,0.59076786,0,0.17410119333333335,-100.0
491,507,507,2023-11-28,New York Knicks vs Charlotte Hornets,draftkings,New York Knicks,-625,0.8620689655172413,455,New York Knicks,2023-11-28,0.68807113,1,-0.17399783551724135,-100.0
1109,1149,1149,2024-01-13,Milwaukee Bucks vs Golden State Warriors,draftkings,Milwaukee Bucks,-600,0.8571428571428571,440,Milwaukee Bucks,2024-01-13,0.6831615,1,-0.17398135714285712,-100.0
2136,2214,2214,2024-03-31,Washington Wizards vs Miami Heat,draftkings,Miami Heat,-535,0.84251968503937,400,Miami Heat,2024-03-31,0.66865575,1,-0.17386393503937003,-100.0
1787,1851,1851,2024-03-06,Atlanta Hawks vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,114,0.4672897196261682,-135,Cleveland Cavaliers,2024-03-06,0.64106107,0,0.1737713503738318,-100.0
1370,1420,1420,2024-01-31,San Antonio Spurs vs Orlando Magic,draftkings,Orlando Magic,-205,0.6721311475409836,170,Orlando Magic,2024-01-31,0.49842757,1,-0.1737035775409836,-100.0
2221,2301,2301,2024-04-05,Milwaukee Bucks vs Toronto Raptors,draftkings,Toronto Raptors,700,0.125,-1100,Toronto Raptors,2024-04-05,0.29841352,1,0.17341352,700.0
1169,1211,1211,2024-01-17,New Orleans Pelicans vs Charlotte Hornets,draftkings,New Orleans Pelicans,-750,0.8823529411764706,525,New Orleans Pelicans,2024-01-17,0.70904374,1,-0.17330920117647053,-100.0
810,841,841,2023-12-23,Charlotte Hornets vs Denver Nuggets,draftkings,Denver Nuggets,-340,0.7727272727272727,270,Denver Nuggets,2023-12-23,0.59943056,1,-0.17329671272727276,-100.0
1831,1897,1897,2024-03-09,Charlotte Hornets vs Brooklyn Nets,draftkings,Charlotte Hornets,185,0.3508771929824561,-225,Charlotte Hornets,2024-03-09,0.1779715,1,-0.17290569298245612,-100.0
839,870,870,2023-12-25,Phoenix Suns vs Dallas Mavericks,draftkings,Dallas Mavericks,145,0.4081632653061224,-175,Dallas Mavericks,2023-12-25,0.58103836,1,0.17287509469387757,145.0
1133,1174,1174,2024-01-15,Washington Wizards vs Detroit Pistons,draftkings,Detroit Pistons,185,0.3508771929824561,-225,Detroit Pistons,2024-01-15,0.17861536,1,-0.17226183298245612,-100.0
832,863,863,2023-12-25,New York Knicks vs Milwaukee Bucks,draftkings,New York Knicks,142,0.4132231404958678,-170,New York Knicks,2023-12-25,0.5853838,1,0.17216065950413223,142.0
1982,2053,2053,2024-03-20,Cleveland Cavaliers vs Miami Heat,draftkings,Miami Heat,120,0.4545454545454545,-142,Miami Heat,2024-03-20,0.62664276,1,0.1720973054545455,120.0
1465,1518,1518,2024-02-07,Miami Heat vs San Antonio Spurs,draftkings,Miami Heat,-355,0.7802197802197802,280,Miami Heat,2024-02-07,0.6081867,1,-0.17203308021978025,-100.0
1557,1613,1613,2024-02-14,Charlotte Hornets vs Atlanta Hawks,draftkings,Charlotte Hornets,195,0.3389830508474576,-238,Charlotte Hornets,2024-02-14,0.16705707,1,-0.1719259808474576,-100.0
2272,2354,2354,2024-04-09,Memphis Grizzlies vs San Antonio Spurs,draftkings,Memphis Grizzlies,140,0.4166666666666667,-166,Memphis Grizzlies,2024-04-09,0.24475722,0,-0.1719094466666667,60.24096385542169
1946,2016,2016,2024-03-17,Dallas Mavericks vs Denver Nuggets,draftkings,Dallas Mavericks,142,0.4132231404958678,-170,Dallas Mavericks,2024-03-17,0.5845381,1,0.17131495950413217,142.0
2104,2180,2180,2024-03-29,Washington Wizards vs Detroit Pistons,draftkings,Detroit Pistons,154,0.3937007874015748,-185,Detroit Pistons,2024-03-29,0.22238879,1,-0.17131199740157482,-100.0
118,122,122,2023-11-01,Houston Rockets vs Charlotte Hornets,draftkings,Charlotte Hornets,114,0.4672897196261682,-135,Charlotte Hornets,2023-11-01,0.2960206,0,-0.1712691196261682,74.07407407407408
