,Unnamed: 0,index,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_ID_OPP,TEAM_ABBREVIATION_OPP,TEAM_NAME_OPP,GAME_DATE_OPP,MATCHUP_OPP,WL_OPP,MIN_OPP,FGM_OPP,FGA_OPP,FG_PCT_OPP,FG3M_OPP,FG3A_OPP,FG3_PCT_OPP,FTM_OPP,FTA_OPP,FT_PCT_OPP,OREB_OPP,DREB_OPP,REB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,PLUS_MINUS_OPP,PACE,POSSESSIONS,OFF_RTG,DEF_RTG,NET_RTG,EFG,TOV_PCT,OREB_PCT,DREB_PCT,FT_PER_FGA,PACE_OPP,POSSESSIONS_OPP,OFF_RTG_OPP,DEF_RTG_OPP,NET_RTG_OPP,EFG_OPP,TOV_PCT_OPP,OREB_PCT_OPP,DREB_PCT_OPP,FT_PER_FGA_OPP,HOME,Model Win Prob
10604,10604,2813,1610612760.0,OKC,Oklahoma City Thunder,22300682,2024-01-31,OKC vs. DEN,1,240,44.5,88.875,0.5015416666666667,12.895833333333334,33.1875,0.3867708333333333,18.541666666666668,22.270833333333332,0.8344583333333334,8.6875,32.75,41.4375,26.958333333333332,8.166666666666666,6.5,12.520833333333334,19.729166666666668,120.4375,7.791666666666667,1610612743,DEN,Denver Nuggets,2024-01-31,DEN @ OKC,L,240,39.958333333333336,89.25,0.4486458333333333,13.520833333333334,37.479166666666664,0.3645208333333333,19.208333333333332,24.416666666666668,0.7844375,12.645833333333334,32.458333333333336,45.104166666666664,26.6875,6.791666666666667,5.291666666666667,15.75,19.354166666666668,112.64583333333331,-7.791666666666667,99.7793579553816,100.2140031303717,120.14671779691916,112.48717029594889,7.659547500970283,0.5745557796460133,0.1126370443971052,0.2087486090841024,0.7229534423168728,0.2101900631565093,99.7793579553816,100.2140031303717,112.48717029594889,120.14671779691916,-7.659547500970281,0.5245031572856538,0.1359291915002624,0.2770465576831273,0.7912513909158977,0.2177052529849629,0.5,0.76164365
10605,10605,2814,1610612743.0,DEN,Denver Nuggets,22300682,2024-01-31,DEN @ OKC,0,240,43.755102040816325,88.65306122448979,0.4950408163265306,11.489795918367347,31.06122448979592,0.3694489795918367,15.73469387755102,20.959183673469383,0.7450408163265305,10.877551020408164,33.16326530612245,44.04081632653061,28.6734693877551,6.816326530612245,5.36734693877551,12.510204081632653,18.816326530612244,114.73469387755102,3.938775510204082,1610612760,OKC,Oklahoma City Thunder,2024-01-31,OKC vs. DEN,W,240,40.755102040816325,87.24489795918367,0.4679591836734694,11.346938775510203,31.367346938775512,0.3599183673469388,17.93877551020408,22.836734693877553,0.7839183673469388,10.591836734693878,31.285714285714285,41.87755102040816,25.551020408163264,6.755102040816326,5.0,12.183673469387756,18.897959183673468,110.79591836734694,-3.938775510204082,96.83760750712946,96.83760750712946,118.56436370919872,114.55094891694102,4.013414792257701,0.5599796585179802,0.1131500294085624,0.2566298483730063,0.759815093515886,0.1805280228734233,96.83760750712946,96.83760750712948,114.550948916941,118.56436370919872,-4.013414792257702,0.5330515612534943,0.1108214393624814,0.2401849064841139,0.7433701516269936,0.2079597540286281,0.4693877551020408,0.6096688
10606,10606,2817,1610612742.0,DAL,Dallas Mavericks,22300680,2024-01-31,DAL @ MIN,0,240,42.625,89.9375,0.4747291666666666,15.020833333333334,40.541666666666664,0.3690833333333334,17.979166666666668,23.770833333333332,0.7548750000000001,10.104166666666666,31.291666666666668,41.395833333333336,25.354166666666668,6.520833333333333,4.333333333333333,12.3125,19.291666666666668,118.25,-0.375,1610612750,MIN,Minnesota Timberwolves,2024-01-31,MIN vs. DAL,W,240,43.875,90.0625,0.4883958333333333,13.270833333333334,35.875,0.3703125,17.604166666666668,23.1875,0.7622083333333333,11.458333333333334,34.291666666666664,45.75,27.5,7.166666666666667,3.9583333333333335,14.0,21.625,118.625,0.375,100.14756868273008,100.14756868273008,118.01672558554208,118.65704983791746,-0.640324252375389,0.5583209883548071,0.1093299153012785,0.2255269860101983,0.7329716059305751,0.2039821574534141,100.14756868273008,100.14756868273008,118.65704983791746,118.01672558554208,0.640324252375389,0.5620810928025995,0.1222638645854239,0.2670283940694249,0.7744730139898016,0.1983976751740001,0.5416666666666666,0.5705186
10607,10607,2818,1610612750.0,MIN,Minnesota Timberwolves,22300680,2024-01-31,MIN vs. DAL,1,240,41.166666666666664,83.9375,0.4922083333333333,12.333333333333334,31.4375,0.3942291666666666,18.4375,23.729166666666668,0.7751875,9.0625,34.625,43.6875,26.375,7.5,5.770833333333333,15.0,19.4375,113.10416666666669,6.083333333333333,1610612742,DAL,Dallas Mavericks,2024-01-31,DAL @ MIN,L,240,39.1875,87.33333333333333,0.4500208333333333,11.520833333333334,32.791666666666664,0.3532916666666666,17.125,21.625,0.7875833333333334,10.083333333333334,30.145833333333332,40.229166666666664,24.354166666666668,7.479166666666667,4.6875,14.0,20.375,107.02083333333331,-6.083333333333333,97.66443646425188,98.08468455675082,115.44925997012886,109.2364781543462,6.212781815782673,0.5662187156238373,0.1373469038700707,0.2288225333890254,0.7777373048568027,0.2221786469642772,97.66443646425188,98.08468455675082,109.2364781543462,115.44925997012886,-6.212781815782674,0.5161379266273675,0.1260976255724485,0.2222626951431972,0.7711774666109745,0.1980881091232288,0.4583333333333333,0.687198
10608,10608,2821,1610612745.0,HOU,Houston Rockets,22300679,2024-01-31,HOU vs. NOP,0,240,41.4468085106383,89.70212765957447,0.4624468085106383,12.04255319148936,34.38297872340426,0.3497234042553191,18.48936170212766,23.659574468085108,0.7805531914893618,10.574468085106384,34.723404255319146,45.297872340425535,25.06382978723404,7.425531914893617,4.425531914893617,12.680851063829786,21.4468085106383,113.4255319148936,0.9574468085106383,1610612740,NOP,New Orleans Pelicans,2024-01-31,NOP @ HOU,W,240,40.1063829787234,87.48936170212765,0.4587021276595744,12.404255319148936,36.02127659574468,0.3411063829787234,19.851063829787233,26.51063829787234,0.7478936170212765,10.319148936170214,34.191489361702125,44.51063829787234,24.51063829787234,7.085106382978723,5.574468085106383,13.48936170212766,20.25531914893617,112.46808510638296,-0.9574468085106383,98.67294890051834,99.7553974592853,113.75529745195614,112.80638550479344,0.9489119471626984,0.530384576024971,0.1121485447335344,0.2343823133886038,0.7687471573976351,0.2081771766516585,98.67294890051834,99.7553974592853,112.80638550479344,113.75529745195614,-0.9489119471626964,0.5297266493788174,0.1194841164390566,0.2312528426023648,0.7656176866113962,0.2298200055031203,0.5531914893617021,0.57436466
10609,10609,2822,1610612740.0,NOP,New Orleans Pelicans,22300679,2024-01-31,NOP @ HOU,1,240,42.708333333333336,87.70833333333333,0.4875208333333333,12.145833333333334,32.020833333333336,0.3767916666666666,18.9375,24.791666666666668,0.7600625,10.916666666666666,33.645833333333336,44.5625,26.708333333333332,8.0,4.75,13.375,19.416666666666668,116.5,3.6458333333333335,1610612745,HOU,Houston Rockets,2024-01-31,HOU vs. NOP,L,240,40.854166666666664,88.16666666666667,0.4637708333333333,13.604166666666666,39.416666666666664,0.3444791666666666,17.541666666666668,22.25,0.7782083333333333,10.083333333333334,32.3125,42.395833333333336,26.729166666666668,6.625,5.104166666666667,13.75,19.416666666666668,112.85416666666669,-3.6458333333333335,98.76568337496388,98.98655687548064,117.80638915321155,114.05333800836031,3.753051144851242,0.5564441106202697,0.119507037106494,0.2551496542217396,0.7711549059520085,0.2194376781884689,98.76568337496388,98.98655687548064,114.05333800836031,117.80638915321155,-3.75305114485124,0.5411334100964488,0.1226803315313343,0.2288450940479915,0.7448503457782604,0.201507723835957,0.5,0.6404077
10610,10610,2825,1610612759.0,SAS,San Antonio Spurs,22300681,2024-01-31,SAS vs. ORL,0,240,42.0625,91.02083333333331,0.4622916666666667,12.5625,36.458333333333336,0.3446458333333333,15.875,20.291666666666668,0.7762916666666667,10.125,32.854166666666664,42.979166666666664,29.354166666666668,7.291666666666667,6.0,14.8125,18.4375,112.5625,-8.520833333333334,1610612753,ORL,Orlando Magic,2024-01-31,ORL @ SAS,W,240,44.791666666666664,91.52083333333331,0.490125,13.6875,35.354166666666664,0.3857291666666667,17.8125,22.9375,0.7724166666666666,11.0625,35.125,46.1875,28.041666666666668,8.416666666666666,4.5625,13.770833333333334,18.4375,121.08333333333331,8.520833333333334,101.63841406448334,102.06770546705746,110.41307338793892,118.68704081802233,-8.273967430083383,0.5314532216083773,0.1288152273958327,0.2246350912228796,0.7521505507042985,0.1752822060798972,101.63841406448334,102.06770546705746,118.68704081802233,110.41307338793892,8.273967430083381,0.5650220028002794,0.1194071706632447,0.2478494492957015,0.7753649087771204,0.1957513405673918,0.5,0.24577008
10611,10611,2826,1610612753.0,ORL,Orlando Magic,22300681,2024-01-31,ORL @ SAS,1,240,40.458333333333336,86.41666666666667,0.4686666666666666,10.791666666666666,31.395833333333332,0.3421875,19.9375,26.375,0.7551041666666666,11.208333333333334,31.916666666666668,43.125,24.708333333333332,8.1875,5.333333333333333,14.5625,21.333333333333332,111.64583333333331,0.7083333333333334,1610612759,SAS,San Antonio Spurs,2024-01-31,SAS vs. ORL,L,240,40.5625,85.0625,0.4777708333333333,11.6875,32.541666666666664,0.3568958333333333,18.125,24.125,0.7524166666666666,9.416666666666666,31.916666666666668,41.333333333333336,23.854166666666668,8.0625,4.895833333333333,15.3125,22.0625,110.9375,-0.7083333333333334,98.30553381322224,98.932056168347,112.81967452414524,112.19546404282691,0.624210481318325,0.5309565431271196,0.1291936115306999,0.2602081484221659,0.7761936958768451,0.2336904336440443,98.30553381322224,98.932056168347,112.19546404282691,112.81967452414524,-0.6242104813183241,0.5465235139744317,0.1381025124884622,0.223806304123155,0.739791851577834,0.2149226747381156,0.4583333333333333,0.52302617
10612,10612,2829,1610612748.0,MIA,Miami Heat,22300678,2024-01-31,MIA vs. SAC,1,240,39.375,85.29166666666667,0.4619166666666667,12.541666666666666,33.145833333333336,0.3799791666666667,19.166666666666668,23.270833333333332,0.8203125,9.520833333333334,32.020833333333336,41.541666666666664,25.770833333333332,7.25,3.3541666666666665,13.1875,18.229166666666668,110.45833333333331,-1.125,1610612758,SAC,Sacramento Kings,2024-01-31,SAC @ MIA,L,240,41.145833333333336,86.3125,0.4782916666666666,13.583333333333334,36.8125,0.3716458333333333,15.708333333333334,20.479166666666668,0.7690625,9.5625,33.333333333333336,42.895833333333336,26.875,7.145833333333333,5.0,13.8125,19.541666666666668,111.58333333333331,1.125,96.8331682197552,97.03466414235726,113.85302997486048,115.087936264017,-1.2349062891564844,0.5354650160165423,0.1208035931631157,0.2222835616195156,0.7727735933379263,0.2268098755991666,96.8331682197552,97.03466414235726,115.087936264017,113.85302997486048,1.234906289156484,0.5573075830458337,0.126818829212954,0.2272264066620737,0.7777164383804843,0.1831023193789072,0.5,0.48121196
10613,10613,2830,1610612758.0,SAC,Sacramento Kings,22300678,2024-01-31,SAC @ MIA,0,240,43.56521739130435,90.97826086956522,0.4787173913043478,14.934782608695652,40.369565217391305,0.3695434782608695,16.043478260869566,21.956521739130434,0.7268478260869565,10.543478260869565,33.04347826086956,43.58695652173913,28.630434782608695,6.934782608695652,4.043478260869565,13.41304347826087,20.152173913043477,118.1086956521739,0.6956521739130435,1610612748,MIA,Miami Heat,2024-01-31,MIA vs. SAC,W,240,42.58695652173913,88.08695652173913,0.4841086956521739,13.565217391304348,34.54347826086956,0.389391304347826,18.67391304347826,23.23913043478261,0.8058913043478261,9.26086956521739,33.58695652173913,42.84782608695652,27.543478260869566,7.065217391304348,4.869565217391305,13.804347826086955,19.10869565217391,117.41304347826087,-0.6956521739130435,99.61441033126196,100.73934098751486,117.18075181131368,116.69812386976052,0.4826279415531767,0.560765271150833,0.1173439112252212,0.2378348354650355,0.7820248279578226,0.1783356914328079,99.61441033126196,100.73934098751486,116.69812386976052,117.18075181131368,-0.4826279415531764,0.561315845463898,0.1229244205643147,0.2179751720421774,0.7621651645349645,0.2127292450941031,0.4782608695652174,0.5354873
10614,10614,2833,1610612741.0,CHI,Chicago Bulls,22300674,2024-01-31,CHI @ CHA,1,240,41.42857142857143,89.12244897959184,0.4662244897959183,11.714285714285714,32.816326530612244,0.3559591836734694,16.408163265306122,20.897959183673468,0.787469387755102,11.020408163265309,32.224489795918366,43.244897959183675,24.46938775510204,7.693877551020408,5.183673469387755,12.36734693877551,19.102040816326532,110.9795918367347,-1.4285714285714286,1610612766,CHA,Charlotte Hornets,2024-01-31,CHA vs. CHI,L,240,40.48979591836735,86.22448979591837,0.470204081632653,14.183673469387756,38.775510204081634,0.3666938775510204,17.244897959183675,21.979591836734695,0.7866530612244897,10.142857142857142,33.69387755102041,43.83673469387755,27.79591836734694,6.612244897959184,4.918367346938775,14.387755102040815,18.653061224489797,112.40816326530611,1.4285714285714286,96.25350241123856,97.4993801635216,113.93953610297808,115.48791217252447,-1.5483760695464155,0.5322052714715066,0.1118490966275677,0.2426801104389304,0.7616420312989363,0.1852610938529806,96.25350241123856,97.4993801635216,115.48791217252447,113.93953610297808,1.5483760695464146,0.5524022965059537,0.1299007280859686,0.2383579687010637,0.7573198895610695,0.2033232176060652,0.5102040816326531,0.4625063
10615,10615,2834,1610612766.0,CHA,Charlotte Hornets,22300674,2024-01-31,CHA vs. CHI,0,240,40.80434782608695,88.95652173913044,0.4596739130434782,11.91304347826087,33.15217391304348,0.3576956521739131,15.065217391304348,19.152173913043477,0.7929347826086957,10.521739130434783,30.543478260869566,41.06521739130435,24.97826086956522,6.456521739130435,5.0,13.782608695652174,19.41304347826087,108.58695652173913,-11.673913043478262,1610612741,CHI,Chicago Bulls,2024-01-31,CHI @ CHA,W,240,44.06521739130435,87.67391304347827,0.5038260869565218,13.717391304347826,34.369565217391305,0.3949130434782609,18.41304347826087,23.152173913043477,0.7952826086956521,10.23913043478261,34.80434782608695,45.04347826086956,28.39130434782609,7.021739130434782,5.282608695652174,13.521739130434783,17.82608695652174,120.2608695652174,11.673913043478262,98.16251721696035,98.58964831047932,110.2580559843937,122.14385911838488,-11.885803133991164,0.527201102511152,0.1239562027032131,0.2284865852811906,0.7519081055384791,0.1703949651827916,98.16251721696035,98.58964831047932,122.14385911838488,110.2580559843937,11.885803133991164,0.5822738207838257,0.1210632178111398,0.2480918944615208,0.7715134147188094,0.2122673573524561,0.5,0.15098976
10616,10616,2837,1610612739.0,CLE,Cleveland Cavaliers,22300675,2024-01-31,CLE vs. DET,1,240,42.46666666666667,88.71111111111111,0.4792666666666667,13.177777777777775,36.82222222222222,0.3586222222222223,16.288888888888888,21.11111111111111,0.7789777777777778,10.977777777777778,33.888888888888886,44.86666666666667,26.68888888888889,7.844444444444444,4.511111111111111,13.733333333333333,18.933333333333337,114.4,4.355555555555555,1610612765,DET,Detroit Pistons,2024-01-31,DET @ CLE,L,240,39.91111111111111,87.08888888888889,0.4602444444444444,11.955555555555556,33.53333333333333,0.3548666666666666,18.266666666666666,23.288888888888888,0.7838,10.088888888888889,31.88888888888889,41.977777777777774,24.2,7.733333333333333,5.044444444444444,14.2,19.333333333333332,110.04444444444444,-4.355555555555555,98.17421417407849,98.61735983208467,116.02443011601255,111.64784329816524,4.376586817847334,0.5536449801202151,0.1233255299737634,0.2539120128849218,0.7717426891047124,0.1866096550244121,98.17421417407849,98.61735983208467,111.64784329816524,116.02443011601255,-4.3765868178473335,0.529095050337506,0.1274839236282795,0.2282573108952876,0.7460879871150782,0.2111706633249502,0.5555555555555556,0.6099318
10617,10617,2838,1610612765.0,DET,Detroit Pistons,22300675,2024-01-31,DET @ CLE,0,240,42.12765957446808,88.95744680851064,0.4740851063829787,11.02127659574468,30.91489361702128,0.3558085106382978,17.340425531914892,22.361702127659573,0.7783191489361703,11.02127659574468,32.340425531914896,43.361702127659576,26.361702127659573,5.957446808510638,5.0212765957446805,15.53191489361702,22.0,112.61702127659576,-9.638297872340424,1610612739,CLE,Cleveland Cavaliers,2024-01-31,CLE vs. DET,W,240,44.361702127659576,89.97872340425532,0.4933617021276595,11.851063829787234,31.319148936170212,0.3791063829787234,21.680851063829788,26.638297872340427,0.8117446808510639,9.97872340425532,32.93617021276596,42.91489361702128,26.595744680851062,8.659574468085106,6.0,11.829787234042554,18.76595744680851,122.25531914893617,9.638297872340424,100.43930635059095,100.87977445005323,111.67926388513068,121.12005215056786,-9.440788265437204,0.5360880547780983,0.1358240325081891,0.2497586104222816,0.7657172797952426,0.1973259699475957,100.43930635059095,100.87977445005323,121.12005215056786,111.67926388513068,9.440788265437204,0.5593092642475659,0.1040740673162918,0.2342827202047574,0.7502413895777184,0.243471691947891,0.5319148936170213,0.19940622
10618,10618,2841,1610612764.0,WAS,Washington Wizards,22300676,2024-01-31,WAS vs. LAC,0,240,43.340425531914896,90.87234042553192,0.4773617021276595,11.936170212765957,34.0,0.3522340425531914,16.404255319148938,21.340425531914892,0.7657446808510638,9.106382978723405,31.382978723404257,40.48936170212766,27.851063829787233,7.702127659574468,5.553191489361702,13.702127659574469,19.74468085106383,115.02127659574468,-8.97872340425532,1610612746,LAC,LA Clippers,2024-01-31,LAC @ WAS,W,240,46.340425531914896,93.51063829787236,0.4968085106382979,12.808510638297872,34.02127659574468,0.3749574468085107,18.51063829787234,23.95744680851064,0.777127659574468,13.04255319148936,36.38297872340426,49.42553191489362,29.97872340425532,7.808510638297872,5.659574468085107,14.617021276595745,18.638297872340427,124.0,8.97872340425532,102.91262301903532,102.91262301903532,111.69714100719938,120.4895711419068,-8.792430134707423,0.5431655965808667,0.1201385527799396,0.1980242011202771,0.7083682719435431,0.1820932012730216,102.91262301903532,102.91262301903532,120.4895711419068,111.69714100719938,8.792430134707427,0.5653725267229835,0.1235283865007699,0.2916317280564569,0.8019757988797229,0.2003569044782364,0.4680851063829787,0.21647511
10619,10619,2842,1610612746.0,LAC,LA Clippers,22300676,2024-01-31,LAC @ WAS,1,240,43.28260869565217,87.71739130434783,0.4942173913043479,13.021739130434783,33.17391304347826,0.3940217391304347,18.5,22.82608695652174,0.8162826086956522,10.521739130434783,32.97826086956522,43.5,26.130434782608695,8.043478260869565,5.369565217391305,12.934782608695652,19.60869565217391,118.08695652173913,6.3478260869565215,1610612764,WAS,Washington Wizards,2024-01-31,WAS vs. LAC,L,240,40.891304347826086,88.41304347826087,0.4640652173913043,12.41304347826087,35.08695652173913,0.3533913043478261,17.543478260869566,22.60869565217391,0.7825869565217392,11.065217391304348,30.630434782608695,41.69565217391305,25.804347826086957,6.913043478260869,4.782608695652174,13.565217391304348,19.652173913043477,111.7391304347826,-6.3478260869565215,97.70181606430428,97.92636651761352,120.65207126986812,114.27113887238264,6.380932397485451,0.568762345481522,0.1171838877808333,0.2542660643200325,0.7508196017107561,0.2132017040836569,97.70181606430428,97.92636651761352,114.27113887238264,120.65207126986812,-6.3809323974854495,0.5344689659483397,0.1215435665991475,0.2491803982892439,0.7457339356799674,0.2011577262249503,0.5,0.6989337
10620,10620,2845,1610612754.0,IND,Indiana Pacers,22300685,2024-02-01,IND @ NYK,0,240,46.91836734693877,93.0,0.5060816326530613,13.79591836734694,36.285714285714285,0.3776530612244897,16.775510204081634,21.306122448979593,0.7856326530612245,10.448979591836734,30.79591836734694,41.244897959183675,30.897959183673468,7.693877551020408,5.959183673469388,13.448979591836734,22.571428571428573,124.40816326530611,1.7755102040816326,1610612752,NYK,New York Knicks,2024-02-01,NYK vs. IND,W,240,45.06122448979592,89.65306122448979,0.5044693877551021,10.816326530612244,28.93877551020408,0.3737551020408163,21.693877551020407,27.26530612244898,0.7944693877551021,10.979591836734691,31.816326530612244,42.795918367346935,24.77551020408163,6.795918367346939,5.857142857142857,14.16326530612245,18.836734693877553,122.63265306122447,-1.7755102040816326,102.45756857819596,102.45756857819596,121.4094901396637,119.69629230502056,1.713197834643153,0.5811214909114196,0.1162885410526392,0.2450087736659357,0.74060571822482,0.1815852900645402,102.45756857819596,102.45756857819596,119.69629230502056,121.4094901396637,-1.713197834643152,0.5647641213370627,0.1225614516340538,0.2593942817751799,0.7549912263340641,0.2448524514730783,0.5102040816326531,0.5906553
10621,10621,2846,1610612752.0,NYK,New York Knicks,22300685,2024-02-01,NYK vs. IND,1,240,41.714285714285715,89.10204081632654,0.4691632653061224,13.16326530612245,35.51020408163265,0.3701836734693877,18.653061224489797,23.79591836734694,0.7892857142857143,12.653061224489797,33.69387755102041,46.3469387755102,23.979591836734695,7.448979591836735,3.959183673469388,13.346938775510203,18.244897959183675,115.24489795918367,6.040816326530612,1610612754,IND,Indiana Pacers,2024-02-01,IND @ NYK,L,240,40.6530612244898,87.26530612244898,0.4666326530612245,12.612244897959185,35.04081632653061,0.356204081632653,15.285714285714286,20.040816326530617,0.758265306122449,10.244897959183673,30.367346938775512,40.61224489795919,25.73469387755102,6.73469387755102,5.3061224489795915,13.06122448979592,20.163265306122447,109.20408163265306,-6.040816326530612,96.84946964832614,96.84946964832614,119.10405695628717,112.69064359828906,6.413413357998117,0.5433230936118336,0.1178869860021842,0.2941619635951246,0.7693099658179542,0.2099920979149197,96.84946964832614,96.8494696483261,112.69064359828906,119.10405695628718,-6.413413357998117,0.5391292449288723,0.1199941849580616,0.2306900341820457,0.7058380364048754,0.1774746485608046,0.4693877551020408,0.657913
10622,10622,2849,1610612763.0,MEM,Memphis Grizzlies,22300687,2024-02-01,MEM vs. CLE,0,240,38.770833333333336,88.41666666666667,0.438625,13.5,39.125,0.3445833333333333,16.333333333333332,21.166666666666668,0.7694166666666667,10.0625,32.1875,42.25,24.875,7.791666666666667,6.291666666666667,14.583333333333334,19.9375,107.375,-5.145833333333333,1610612739,CLE,Cleveland Cavaliers,2024-02-01,CLE @ MEM,W,240,40.708333333333336,86.89583333333333,0.4693333333333333,13.208333333333334,34.854166666666664,0.378875,17.895833333333332,22.8125,0.784875,10.395833333333334,35.354166666666664,45.75,25.916666666666668,7.854166666666667,6.583333333333333,15.166666666666666,19.208333333333332,112.52083333333331,5.145833333333333,98.96149675996622,99.39613309413456,108.10071558114946,113.28023145089784,-5.17951586974839,0.5149273110320021,0.1297805738778644,0.2217462057094461,0.7553853845681404,0.1873543424506348,98.96149675996622,99.39613309413456,113.28023145089784,108.10071558114946,5.179515869748389,0.5456115257818696,0.1353312420753304,0.2446146154318595,0.778253794290554,0.2084820484426217,0.4583333333333333,0.28781337
10623,10623,2850,1610612739.0,CLE,Cleveland Cavaliers,22300687,2024-02-01,CLE @ MEM,1,240,42.43478260869565,88.65217391304348,0.4792173913043478,13.195652173913045,36.78260869565217,0.3595217391304348,16.195652173913043,21.043478260869566,0.7765434782608694,10.956521739130435,33.97826086956522,44.93478260869565,26.67391304347826,7.804347826086956,4.586956521739131,13.73913043478261,18.869565217391305,114.2608695652174,4.413043478260869,1610612763,MEM,Memphis Grizzlies,2024-02-01,MEM vs. CLE,L,240,39.84782608695652,87.15217391304348,0.4591739130434782,11.956521739130435,33.630434782608695,0.3540217391304348,18.195652173913043,23.152173913043477,0.7859347826086956,10.021739130434783,31.97826086956522,42.0,24.217391304347824,7.760869565217392,5.195652173913044,14.173913043478262,19.32608695652174,109.84782608695652,-4.413043478260869,98.18902531312128,98.62253736986648,115.87716731188888,111.44178801989564,4.435379291993217,0.5537426878324652,0.1234646645994989,0.2531180844384632,0.7733231620468805,0.1855862904308582,98.18902531312128,98.62253736986648,111.44178801989564,115.87716731188888,-4.435379291993216,0.5279794574557729,0.1272705417290468,0.2266768379531195,0.7468819155615367,0.2102031851367266,0.5434782608695652,0.61080325
10624,10624,2853,1610612747.0,LAL,Los Angeles Lakers,22300684,2024-02-01,LAL @ BOS,1,240,42.94,87.58,0.4911399999999999,11.32,30.66,0.36556,18.94,24.62,0.76794,8.44,34.56,43.0,28.14,8.0,5.38,14.18,16.52,116.14,-1.2,1610612738,BOS,Boston Celtics,2024-02-01,BOS vs. LAL,L,240,43.74,92.5,0.47386,14.42,38.26,0.37802,15.44,19.42,0.7956799999999999,10.68,33.68,44.36,27.74,8.36,4.84,13.86,20.26,117.34,1.2,101.02285604192969,101.89423611422713,113.9565337735146,115.22198852541864,-1.2654547519040371,0.5557695434815799,0.1260714154197496,0.2004670167258757,0.764576816930092,0.2167366825278909,101.02285604192969,101.89423611422713,115.22198852541864,113.9565337735146,1.265454751904038,0.5517989899185656,0.1208626502155919,0.2354231830699078,0.7995329832741243,0.168844022071277,0.5,0.5720104
10625,10625,2854,1610612738.0,BOS,Boston Celtics,22300684,2024-02-01,BOS vs. LAL,0,240,43.06122448979592,90.36734693877553,0.4774285714285713,16.183673469387756,42.69387755102041,0.3807755102040817,17.775510204081634,22.06122448979592,0.8044897959183673,10.857142857142858,36.46938775510204,47.326530612244895,25.79591836734694,6.326530612244898,6.612244897959184,12.591836734693878,17.183673469387756,120.08163265306122,9.020408163265309,1610612747,LAL,Los Angeles Lakers,2024-02-01,LAL @ BOS,W,240,41.795918367346935,92.71428571428572,0.4514285714285714,13.20408163265306,37.69387755102041,0.3478163265306122,14.26530612244898,19.102040816326532,0.7535510204081632,11.346938775510203,32.91836734693877,44.265306122448976,24.959183673469383,6.673469387755102,3.8979591836734695,11.714285714285714,18.448979591836736,111.06122448979592,-9.020408163265309,98.14852792398796,99.1771224546993,121.23736498437393,112.12716055621192,9.110204428161992,0.5672864913265941,0.1115205936720339,0.2465229168540227,0.7622193316351017,0.1999326554098561,98.14852792398796,99.1771224546993,112.12716055621192,121.23736498437393,-9.11020442816199,0.5229325739606162,0.1033881203227639,0.2377806683648982,0.7534770831459772,0.1549393733148224,0.5102040816326531,0.7778787
10626,10626,2857,1610612755.0,PHI,Philadelphia 76ers,22300686,2024-02-01,PHI @ UTA,1,240,42.38297872340426,88.91489361702128,0.4776382978723404,11.48936170212766,31.51063829787234,0.3597446808510638,22.80851063829787,27.319148936170212,0.835595744680851,10.936170212765957,32.02127659574468,42.95744680851064,24.91489361702128,8.936170212765957,6.0638297872340425,12.063829787234043,20.97872340425532,119.06382978723404,6.25531914893617,1610612762,UTA,Utah Jazz,2024-02-01,UTA vs. PHI,L,240,41.08510638297872,87.55319148936171,0.470404255319149,11.191489361702128,32.680851063829785,0.3429787234042553,19.4468085106383,24.74468085106383,0.7922765957446809,11.48936170212766,32.46808510638298,43.95744680851064,26.02127659574468,6.0212765957446805,5.9361702127659575,14.659574468085106,20.170212765957448,112.80851063829788,-6.25531914893617,98.68246519007484,99.12222651265432,120.18456965711748,113.8952441132654,6.289325543852081,0.5423288457916261,0.1066229804518272,0.2491502626185104,0.7362059614166101,0.2588764207551078,98.68246519007484,99.12222651265432,113.8952441132654,120.18456965711748,-6.2893255438520805,0.534460498994827,0.1295712254326989,0.26379403858339,0.7508497373814896,0.2238100252136982,0.4893617021276595,0.7093577
10627,10627,2858,1610612762.0,UTA,Utah Jazz,22300686,2024-02-01,UTA vs. PHI,0,240,42.7,90.66,0.47204,13.12,36.8,0.35692,19.12,23.26,0.82036,12.68,33.82,46.5,28.36,6.68,6.0,15.82,19.3,117.64,-2.34,1610612755,PHI,Philadelphia 76ers,2024-02-01,PHI @ UTA,W,240,44.3,92.34,0.48068,14.12,37.02,0.37992,17.26,22.18,0.76976,11.18,31.14,42.32,29.14,8.58,6.56,12.46,20.24,119.98,2.34,99.86416264889108,100.8745222545744,116.60265391913806,118.957284916529,-2.35463099739092,0.5447412559729721,0.1354989004269582,0.2880770817133902,0.7544518731516651,0.2128095323273802,99.86416264889108,100.87452225457442,118.957284916529,116.60265391913806,2.354630997390919,0.5569488396678987,0.1090604582010945,0.2455481268483349,0.7119229182866097,0.1902247164877935,0.44,0.3954094
